Date;Heure;Type;Nom;Places_Libres;Places_Totales
2025-12-29;22:44;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-29;22:44;Velo;Pont de Lattes - Gare Saint-Roch;11;12
2025-12-29;22:44;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-29;22:44;Velo;Providence - Ovalie;8;8
2025-12-29;22:44;Velo;Pérols Etang de l Or;22;68
2025-12-29;22:44;Velo;Albert 1er - Cathédrale;10;12
2025-12-29;22:44;Velo;Saint-Guilhem - Courreau;4;8
2025-12-29;22:44;Velo;Sud De France;3;8
2025-12-29;22:44;Velo;Comedie Baudin;8;8
2025-12-29;22:44;Velo;Jean de Beins;15;16
2025-12-29;23:23;Voiture;Antigone;168;239
2025-12-29;23:23;Voiture;Comedie;369;664
2025-12-29;23:23;Voiture;Corum;342;480
2025-12-29;23:23;Voiture;Europa;489;591
2025-12-29;23:23;Voiture;Foch;543;620
2025-12-29;23:23;Voiture;Gambetta;162;452
2025-12-29;23:23;Voiture;Gare;448;656
2025-12-29;23:23;Voiture;Triangle;322;434
2025-12-29;23:23;Voiture;Pitot;489;590
2025-12-29;23:23;Voiture;Circe;1048;1200
2025-12-29;23:23;Voiture;Garcia Lorca;397;400
2025-12-29;23:23;Voiture;Mosson;315;328
2025-12-29;23:23;Voiture;Sabines;181;285
2025-12-29;23:23;Voiture;Sablassou;294;379
2025-12-29;23:23;Voiture;Saint Jean Le Sec;242;285
2025-12-29;23:23;Voiture;Euromedecine;182;239
2025-12-29;23:23;Voiture;Occitanie;562;615
2025-12-29;23:23;Voiture;Vicarello;44;64
2025-12-29;23:23;Voiture;Gaumont EST;74;109
2025-12-29;23:23;Voiture;Gaumont OUEST;5;250
2025-12-29;23:23;Voiture;Charles de Gaulle;170;260
2025-12-29;23:23;Voiture;Polygone;1679;1911
2025-12-29;23:23;Voiture;Arc de Triomphe;134;440
2025-12-29;23:23;Voiture;Gaumont-Circe;199;500
2025-12-29;23:23;Velo;Rue Jules Ferry - Gare Saint-Roch;3;12
2025-12-29;23:23;Velo;Comédie;12;20
2025-12-29;23:23;Velo;Hôtel de Ville;10;16
2025-12-29;23:23;Velo;Corum;2;12
2025-12-29;23:23;Velo;Place Albert 1er - St Charles;21;27
2025-12-29;23:23;Velo;Foch;3;8
2025-12-29;23:23;Velo;Halles Castellane;12;12
2025-12-29;23:23;Velo;Observatoire;4;8
2025-12-29;23:23;Velo;Rondelet;11;16
2025-12-29;23:23;Velo;Plan Cabanes;5;12
2025-12-29;23:23;Velo;Boutonnet;4;12
2025-12-29;23:23;Velo;Emile Combes;5;8
2025-12-29;23:23;Velo;Beaux-Arts;4;16
2025-12-29;23:23;Velo;Les Aubes;3;8
2025-12-29;23:23;Velo;Antigone centre;8;12
2025-12-29;23:23;Velo;Médiathèque Emile Zola;12;16
2025-12-29;23:23;Velo;Nombre d Or;7;16
2025-12-29;23:23;Velo;Louis Blanc;11;16
2025-12-29;23:23;Velo;Gambetta;3;8
2025-12-29;23:23;Velo;Port Marianne;0;16
2025-12-29;23:23;Velo;Les Arceaux;2;8
2025-12-29;23:23;Velo;Cité Mion;4;8
2025-12-29;23:23;Velo;Nouveau Saint-Roch;7;8
2025-12-29;23:23;Velo;Renouvier;7;8
2025-12-29;23:23;Velo;Odysseum;8;8
2025-12-29;23:23;Velo;Saint-Denis;8;8
2025-12-29;23:23;Velo;Richter;11;16
2025-12-29;23:23;Velo;Charles Flahault;7;8
2025-12-29;23:23;Velo;Voltaire;4;8
2025-12-29;23:23;Velo;Prés d Arènes;3;8
2025-12-29;23:23;Velo;Garcia Lorca;1;8
2025-12-29;23:23;Velo;Vert Bois;8;16
2025-12-29;23:23;Velo;Malbosc;8;8
2025-12-29;23:23;Velo;Occitanie;22;32
2025-12-29;23:23;Velo;FacdesSciences;14;24
2025-12-29;23:23;Velo;Fac de Lettres;5;12
2025-12-29;23:23;Velo;Aiguelongue;4;8
2025-12-29;23:23;Velo;Jeu de Mail des Abbés;7;8
2025-12-29;23:23;Velo;Euromédecine;8;8
2025-12-29;23:23;Velo;Marie Caizergues;5;8
2025-12-29;23:23;Velo;Sabines;8;8
2025-12-29;23:23;Velo;Celleneuve;3;8
2025-12-29;23:23;Velo;Jardin de la Lironde;6;8
2025-12-29;23:23;Velo;Père Soulas;1;8
2025-12-29;23:23;Velo;Place Viala;2;8
2025-12-29;23:23;Velo;Hôtel du Département;2;8
2025-12-29;23:23;Velo;Tonnelles;7;8
2025-12-29;23:23;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-29;23:23;Velo;Pont de Lattes - Gare Saint-Roch;11;12
2025-12-29;23:23;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-29;23:23;Velo;Providence - Ovalie;8;8
2025-12-29;23:23;Velo;Pérols Etang de l Or;22;68
2025-12-29;23:23;Velo;Albert 1er - Cathédrale;10;12
2025-12-29;23:23;Velo;Saint-Guilhem - Courreau;4;8
2025-12-29;23:23;Velo;Sud De France;3;8
2025-12-29;23:23;Velo;Comedie Baudin;8;8
2025-12-29;23:23;Velo;Jean de Beins;16;16
2025-12-29;23:42;Voiture;Antigone;168;239
2025-12-29;23:42;Voiture;Comedie;386;664
2025-12-29;23:42;Voiture;Corum;343;480
2025-12-29;23:42;Voiture;Europa;489;591
2025-12-29;23:42;Voiture;Foch;549;620
2025-12-29;23:42;Voiture;Gambetta;162;452
2025-12-29;23:42;Voiture;Gare;450;656
2025-12-29;23:42;Voiture;Triangle;324;434
2025-12-29;23:42;Voiture;Pitot;492;590
2025-12-29;23:42;Voiture;Circe;1051;1200
2025-12-29;23:42;Voiture;Garcia Lorca;397;400
2025-12-29;23:42;Voiture;Mosson;315;328
2025-12-29;23:42;Voiture;Sabines;182;285
2025-12-29;23:42;Voiture;Sablassou;295;379
2025-12-29;23:42;Voiture;Saint Jean Le Sec;242;285
2025-12-29;23:42;Voiture;Euromedecine;182;239
2025-12-29;23:42;Voiture;Occitanie;562;615
2025-12-29;23:42;Voiture;Vicarello;44;64
2025-12-29;23:42;Voiture;Gaumont EST;74;109
2025-12-29;23:42;Voiture;Gaumont OUEST;5;250
2025-12-29;23:42;Voiture;Charles de Gaulle;170;260
2025-12-29;23:42;Voiture;Polygone;1681;1911
2025-12-29;23:42;Voiture;Arc de Triomphe;141;440
2025-12-29;23:42;Voiture;Gaumont-Circe;199;500
2025-12-29;23:42;Velo;Rue Jules Ferry - Gare Saint-Roch;3;12
2025-12-29;23:42;Velo;Comédie;12;20
2025-12-29;23:42;Velo;Hôtel de Ville;10;16
2025-12-29;23:42;Velo;Corum;2;12
2025-12-29;23:42;Velo;Place Albert 1er - St Charles;21;27
2025-12-29;23:42;Velo;Foch;3;8
2025-12-29;23:42;Velo;Halles Castellane;12;12
2025-12-29;23:42;Velo;Observatoire;4;8
2025-12-29;23:42;Velo;Rondelet;11;16
2025-12-29;23:42;Velo;Plan Cabanes;5;12
2025-12-29;23:42;Velo;Boutonnet;4;12
2025-12-29;23:42;Velo;Emile Combes;5;8
2025-12-29;23:42;Velo;Beaux-Arts;4;16
2025-12-29;23:42;Velo;Les Aubes;3;8
2025-12-29;23:42;Velo;Antigone centre;8;12
2025-12-29;23:42;Velo;Médiathèque Emile Zola;12;16
2025-12-29;23:42;Velo;Nombre d Or;7;16
2025-12-29;23:42;Velo;Louis Blanc;11;16
2025-12-29;23:42;Velo;Gambetta;3;8
2025-12-29;23:42;Velo;Port Marianne;0;16
2025-12-29;23:42;Velo;Les Arceaux;2;8
2025-12-29;23:42;Velo;Cité Mion;4;8
2025-12-29;23:42;Velo;Nouveau Saint-Roch;7;8
2025-12-29;23:42;Velo;Renouvier;7;8
2025-12-29;23:42;Velo;Odysseum;8;8
2025-12-29;23:42;Velo;Saint-Denis;8;8
2025-12-29;23:42;Velo;Richter;11;16
2025-12-29;23:42;Velo;Charles Flahault;7;8
2025-12-29;23:42;Velo;Voltaire;4;8
2025-12-29;23:42;Velo;Prés d Arènes;3;8
2025-12-29;23:42;Velo;Garcia Lorca;1;8
2025-12-29;23:42;Velo;Vert Bois;8;16
2025-12-29;23:42;Velo;Malbosc;8;8
2025-12-29;23:42;Velo;Occitanie;22;32
2025-12-29;23:42;Velo;FacdesSciences;14;24
2025-12-29;23:42;Velo;Fac de Lettres;5;12
2025-12-29;23:42;Velo;Aiguelongue;4;8
2025-12-29;23:42;Velo;Jeu de Mail des Abbés;7;8
2025-12-29;23:42;Velo;Euromédecine;8;8
2025-12-29;23:42;Velo;Marie Caizergues;5;8
2025-12-29;23:42;Velo;Sabines;8;8
2025-12-29;23:42;Velo;Celleneuve;3;8
2025-12-29;23:42;Velo;Jardin de la Lironde;6;8
2025-12-29;23:42;Velo;Père Soulas;1;8
2025-12-29;23:42;Velo;Place Viala;2;8
2025-12-29;23:42;Velo;Hôtel du Département;2;8
2025-12-29;23:42;Velo;Tonnelles;7;8
2025-12-29;23:42;Velo;Parvis Jules Ferry - Gare Saint-Roch;4;8
2025-12-29;23:42;Velo;Pont de Lattes - Gare Saint-Roch;11;12
2025-12-29;23:42;Velo;Deux Ponts - Gare Saint-Roch;8;8
2025-12-29;23:42;Velo;Providence - Ovalie;8;8
2025-12-29;23:42;Velo;Pérols Etang de l Or;22;68
2025-12-29;23:42;Velo;Albert 1er - Cathédrale;10;12
2025-12-29;23:42;Velo;Saint-Guilhem - Courreau;4;8
2025-12-29;23:42;Velo;Sud De France;3;8
2025-12-29;23:42;Velo;Comedie Baudin;8;8
2025-12-29;23:42;Velo;Jean de Beins;16;16
